Count	Timestamp	Time since start (s)		Cray node E (J)	Cray cpu E (J)	Cray memory E (J)	Cray node E since start (J)	Cray cpu E since start (J)	Cray memory E since start (J)	Cray node P (W)	Cray cpu P (W)	Cray memory P (W)	Cray node P calc (W)	Cray cpu P calc (W)	Cray memory P calc (W)	Cpufreq frequency (MHz)	Cray frequency (MHz)	
--- EMON TAG START: application_summary
626	2019-08-21 17:17:12	313.000000	697177575.000000	403190860.000000	46635118.000000	44204.000000	28881.000000	4079.000000	134.000000	118.000000	13.000000	134.000000	90.000000	12.000000	1301.000000	10.000000	
627	2019-08-21 17:17:13	314.000000	697177677.000000	403190942.000000	46635125.000000	44306.000000	28963.000000	4086.000000	235.000000	148.000000	13.000000	204.000000	164.000000	14.000000	1301.000000	10.000000	
628	2019-08-21 17:17:13	314.000000	697177756.000000	403190985.000000	46635131.000000	44385.000000	29006.000000	4092.000000	131.000000	83.000000	13.000000	158.000000	86.000000	12.000000	1301.000000	10.000000	
629	2019-08-21 17:17:14	315.000000	697177825.000000	403191032.000000	46635138.000000	44454.000000	29053.000000	4099.000000	151.000000	122.000000	14.000000	138.000000	94.000000	14.000000	1301.000000	10.000000	
630	2019-08-21 17:17:14	315.000000	697177910.000000	403191102.000000	46635144.000000	44539.000000	29123.000000	4105.000000	195.000000	145.000000	13.000000	170.000000	140.000000	12.000000	1301.000000	10.000000	
631	2019-08-21 17:17:15	316.000000	697178001.000000	403191164.000000	46635151.000000	44630.000000	29185.000000	4112.000000	153.000000	147.000000	13.000000	182.000000	124.000000	14.000000	1301.000000	10.000000	
632	2019-08-21 17:17:15	316.000000	697178086.000000	403191231.000000	46635158.000000	44715.000000	29252.000000	4119.000000	201.000000	149.000000	15.000000	170.000000	134.000000	14.000000	1301.000000	10.000000	
633	2019-08-21 17:17:16	317.000000	697178178.000000	403191295.000000	46635165.000000	44807.000000	29316.000000	4126.000000	150.000000	125.000000	14.000000	184.000000	128.000000	14.000000	1301.000000	10.000000	
634	2019-08-21 17:17:16	317.000000	697178259.000000	403191350.000000	46635173.000000	44888.000000	29371.000000	4134.000000	134.000000	83.000000	13.000000	162.000000	110.000000	16.000000	1301.000000	10.000000	
635	2019-08-21 17:17:17	318.000000	697178332.000000	403191407.000000	46635180.000000	44961.000000	29428.000000	4141.000000	184.000000	189.000000	14.000000	146.000000	114.000000	14.000000	1301.000000	10.000000	
636	2019-08-21 17:17:17	318.000000	697178441.000000	403191479.000000	46635186.000000	45070.000000	29500.000000	4147.000000	198.000000	86.000000	13.000000	218.000000	144.000000	12.000000	1301.000000	10.000000	
637	2019-08-21 17:17:18	319.000000	697178503.000000	403191517.000000	46635192.000000	45132.000000	29538.000000	4153.000000	132.000000	83.000000	13.000000	124.000000	76.000000	12.000000	1301.000000	10.000000	
638	2019-08-21 17:17:18	319.000000	697178571.000000	403191569.000000	46635199.000000	45200.000000	29590.000000	4160.000000	156.000000	117.000000	14.000000	136.000000	104.000000	14.000000	1301.000000	10.000000	
639	2019-08-21 17:17:19	320.000000	697178659.000000	403191632.000000	46635206.000000	45288.000000	29653.000000	4167.000000	198.000000	146.000000	13.000000	176.000000	126.000000	14.000000	1301.000000	10.000000	
640	2019-08-21 17:17:19	320.000000	697178749.000000	403191688.000000	46635212.000000	45378.000000	29709.000000	4173.000000	138.000000	82.000000	13.000000	180.000000	112.000000	12.000000	1301.000000	10.000000	
641	2019-08-21 17:17:20	321.000000	697178822.000000	403191747.000000	46635219.000000	45451.000000	29768.000000	4180.000000	179.000000	147.000000	15.000000	146.000000	118.000000	14.000000	1301.000000	10.000000	
642	2019-08-21 17:17:20	321.000000	697178919.000000	403191813.000000	46635226.000000	45548.000000	29834.000000	4187.000000	163.000000	112.000000	13.000000	194.000000	132.000000	14.000000	1301.000000	10.000000	
643	2019-08-21 17:17:21	322.000000	697179001.000000	403191866.000000	46635233.000000	45630.000000	29887.000000	4194.000000	185.000000	85.000000	13.000000	164.000000	106.000000	14.000000	1301.000000	10.000000	
644	2019-08-21 17:17:21	322.000000	697179072.000000	403191912.000000	46635239.000000	45701.000000	29933.000000	4200.000000	132.000000	118.000000	13.000000	142.000000	92.000000	12.000000	1301.000000	10.000000	
645	2019-08-21 17:17:22	323.000000	697179181.000000	403191991.000000	46635246.000000	45810.000000	30012.000000	4207.000000	251.000000	130.000000	13.000000	218.000000	158.000000	14.000000	1301.000000	10.000000	
646	2019-08-21 17:17:22	323.000000	697179255.000000	403192039.000000	46635252.000000	45884.000000	30060.000000	4213.000000	131.000000	83.000000	13.000000	148.000000	96.000000	12.000000	1301.000000	10.000000	
647	2019-08-21 17:17:23	324.000000	697179323.000000	403192084.000000	46635259.000000	45952.000000	30105.000000	4220.000000	156.000000	118.000000	14.000000	136.000000	90.000000	14.000000	1301.000000	10.000000	
648	2019-08-21 17:17:23	324.000000	697179411.000000	403192148.000000	46635265.000000	46040.000000	30169.000000	4226.000000	198.000000	146.000000	13.000000	176.000000	128.000000	12.000000	1301.000000	10.000000	
649	2019-08-21 17:17:24	325.000000	697179500.000000	403192205.000000	46635272.000000	46129.000000	30226.000000	4233.000000	146.000000	117.000000	13.000000	178.000000	114.000000	14.000000	1301.000000	10.000000	
650	2019-08-21 17:17:24	325.000000	697179589.000000	403192270.000000	46635279.000000	46218.000000	30291.000000	4240.000000	202.000000	146.000000	14.000000	178.000000	130.000000	14.000000	1301.000000	10.000000	
651	2019-08-21 17:17:25	326.000000	697179678.000000	403192327.000000	46635286.000000	46307.000000	30348.000000	4247.000000	141.000000	119.000000	14.000000	178.000000	114.000000	14.000000	1301.000000	10.000000	
652	2019-08-21 17:17:25	326.000000	697179757.000000	403192384.000000	46635293.000000	46386.000000	30405.000000	4254.000000	146.000000	89.000000	13.000000	158.000000	114.000000	14.000000	1301.000000	10.000000	
653	2019-08-21 17:17:26	327.000000	697179828.000000	403192443.000000	46635300.000000	46457.000000	30464.000000	4261.000000	161.000000	190.000000	13.000000	142.000000	118.000000	14.000000	1301.000000	10.000000	
654	2019-08-21 17:17:26	327.000000	697179940.000000	403192514.000000	46635306.000000	46569.000000	30535.000000	4267.000000	177.000000	83.000000	13.000000	224.000000	142.000000	12.000000	1301.000000	10.000000	
655	2019-08-21 17:17:27	328.000000	697180007.000000	403192555.000000	46635313.000000	46636.000000	30576.000000	4274.000000	131.000000	83.000000	13.000000	134.000000	82.000000	14.000000	1301.000000	10.000000	
656	2019-08-21 17:17:27	328.000000	697180081.000000	403192606.000000	46635320.000000	46710.000000	30627.000000	4281.000000	178.000000	81.000000	13.000000	148.000000	102.000000	14.000000	1301.000000	10.000000	
657	2019-08-21 17:17:28	329.000000	697180169.000000	403192675.000000	46635326.000000	46798.000000	30696.000000	4287.000000	197.000000	145.000000	13.000000	176.000000	138.000000	12.000000	1301.000000	10.000000	
658	2019-08-21 17:17:28	329.000000	697180252.000000	403192729.000000	46635333.000000	46881.000000	30750.000000	4294.000000	155.000000	118.000000	13.000000	166.000000	108.000000	14.000000	1301.000000	10.000000	
659	2019-08-21 17:17:29	330.000000	697180340.000000	403192793.000000	46635340.000000	46969.000000	30814.000000	4301.000000	201.000000	146.000000	13.000000	176.000000	128.000000	14.000000	1301.000000	10.000000	
660	2019-08-21 17:17:29	330.000000	697180430.000000	403192850.000000	46635346.000000	47059.000000	30871.000000	4307.000000	161.000000	118.000000	15.000000	180.000000	114.000000	12.000000	1301.000000	10.000000	
661	2019-08-21 17:17:30	331.000000	697180508.000000	403192899.000000	46635353.000000	47137.000000	30920.000000	4314.000000	134.000000	83.000000	13.000000	156.000000	98.000000	14.000000	1301.000000	10.000000	
662	2019-08-21 17:17:30	331.000000	697180579.000000	403192958.000000	46635359.000000	47208.000000	30979.000000	4320.000000	168.000000	189.000000	14.000000	142.000000	118.000000	12.000000	1301.000000	10.000000	
663	2019-08-21 17:17:31	332.000000	697180691.000000	403193025.000000	46635366.000000	47320.000000	31046.000000	4327.000000	146.000000	87.000000	13.000000	224.000000	134.000000	14.000000	1301.000000	10.000000	
664	2019-08-21 17:17:31	332.000000	697180756.000000	403193067.000000	46635372.000000	47385.000000	31088.000000	4333.000000	131.000000	84.000000	13.000000	130.000000	84.000000	12.000000	1301.000000	10.000000	
665	2019-08-21 17:17:32	333.000000	697180829.000000	403193122.000000	46635379.000000	47458.000000	31143.000000	4340.000000	182.000000	133.000000	13.000000	146.000000	110.000000	14.000000	1301.000000	10.000000	
666	2019-08-21 17:17:32	333.000000	697180917.000000	403193192.000000	46635386.000000	47546.000000	31213.000000	4347.000000	198.000000	147.000000	13.000000	176.000000	140.000000	14.000000	1301.000000	10.000000	
667	2019-08-21 17:17:33	334.000000	697181004.000000	403193242.000000	46635392.000000	47633.000000	31263.000000	4353.000000	174.000000	82.000000	13.000000	174.000000	100.000000	12.000000	1301.000000	10.000000	
668	2019-08-21 17:17:33	334.000000	697181096.000000	403193313.000000	46635399.000000	47725.000000	31334.000000	4360.000000	201.000000	147.000000	14.000000	184.000000	142.000000	14.000000	1301.000000	10.000000	
669	2019-08-21 17:17:34	335.000000	697181182.000000	403193375.000000	46635406.000000	47811.000000	31396.000000	4367.000000	148.000000	135.000000	15.000000	172.000000	124.000000	14.000000	1301.000000	10.000000	
670	2019-08-21 17:17:34	335.000000	697181258.000000	403193424.000000	46635413.000000	47887.000000	31445.000000	4374.000000	134.000000	84.000000	13.000000	152.000000	98.000000	14.000000	1301.000000	10.000000	
671	2019-08-21 17:17:35	336.000000	697181339.000000	403193493.000000	46635420.000000	47968.000000	31514.000000	4381.000000	214.000000	188.000000	13.000000	162.000000	138.000000	14.000000	1301.000000	10.000000	
672	2019-08-21 17:17:35	336.000000	697181443.000000	403193552.000000	46635426.000000	48072.000000	31573.000000	4387.000000	131.000000	74.000000	13.000000	208.000000	118.000000	12.000000	1301.000000	10.000000	
673	2019-08-21 17:17:36	337.000000	697181507.000000	403193593.000000	46635432.000000	48136.000000	31614.000000	4393.000000	132.000000	82.000000	13.000000	128.000000	82.000000	12.000000	1301.000000	10.000000	
674	2019-08-21 17:17:36	337.000000	697181580.000000	403193646.000000	46635439.000000	48209.000000	31667.000000	4400.000000	179.000000	143.000000	13.000000	146.000000	106.000000	14.000000	1301.000000	10.000000	
675	2019-08-21 17:17:37	338.000000	697181670.000000	403193716.000000	46635445.000000	48299.000000	31737.000000	4406.000000	197.000000	146.000000	13.000000	180.000000	140.000000	12.000000	1301.000000	10.000000	
676	2019-08-21 17:17:37	338.000000	697181755.000000	403193768.000000	46635452.000000	48384.000000	31789.000000	4413.000000	146.000000	84.000000	13.000000	170.000000	104.000000	14.000000	1301.000000	10.000000	
677	2019-08-21 17:17:38	339.000000	697181846.000000	403193839.000000	46635459.000000	48475.000000	31860.000000	4420.000000	201.000000	147.000000	14.000000	182.000000	142.000000	14.000000	1301.000000	10.000000	
678	2019-08-21 17:17:38	339.000000	697181932.000000	403193896.000000	46635467.000000	48561.000000	31917.000000	4428.000000	138.000000	118.000000	23.000000	172.000000	114.000000	16.000000	1301.000000	10.000000	
679	2019-08-21 17:17:39	340.000000	697182011.000000	403193940.000000	46635474.000000	48640.000000	31961.000000	4435.000000	135.000000	82.000000	13.000000	158.000000	88.000000	14.000000	1301.000000	10.000000	
680	2019-08-21 17:17:39	340.000000	697182086.000000	403194003.000000	46635480.000000	48715.000000	32024.000000	4441.000000	194.000000	188.000000	14.000000	150.000000	126.000000	12.000000	1301.000000	10.000000	
681	2019-08-21 17:17:40	341.000000	697182193.000000	403194070.000000	46635487.000000	48822.000000	32091.000000	4448.000000	130.000000	124.000000	13.000000	214.000000	134.000000	14.000000	1301.000000	10.000000	
682	2019-08-21 17:17:40	341.000000	697182260.000000	403194111.000000	46635493.000000	48889.000000	32132.000000	4454.000000	131.000000	83.000000	13.000000	134.000000	82.000000	12.000000	1301.000000	10.000000	
683	2019-08-21 17:17:41	342.000000	697182336.000000	403194161.000000	46635500.000000	48965.000000	32182.000000	4461.000000	154.000000	118.000000	13.000000	152.000000	100.000000	14.000000	1301.000000	10.000000	
684	2019-08-21 17:17:41	342.000000	697182429.000000	403194231.000000	46635507.000000	49058.000000	32252.000000	4468.000000	199.000000	112.000000	13.000000	186.000000	140.000000	14.000000	1301.000000	10.000000	
685	2019-08-21 17:17:42	343.000000	697182511.000000	403194286.000000	46635513.000000	49140.000000	32307.000000	4474.000000	167.000000	104.000000	16.000000	164.000000	110.000000	12.000000	1301.000000	10.000000	
686	2019-08-21 17:17:42	343.000000	697182605.000000	403194356.000000	46635520.000000	49234.000000	32377.000000	4481.000000	202.000000	147.000000	13.000000	188.000000	140.000000	14.000000	1301.000000	10.000000	
687	2019-08-21 17:17:43	344.000000	697182689.000000	403194407.000000	46635527.000000	49318.000000	32428.000000	4488.000000	169.000000	81.000000	13.000000	168.000000	102.000000	14.000000	1301.000000	10.000000	
688	2019-08-21 17:17:43	344.000000	697182766.000000	403194454.000000	46635534.000000	49395.000000	32475.000000	4495.000000	134.000000	84.000000	13.000000	154.000000	94.000000	14.000000	1301.000000	10.000000	
689	2019-08-21 17:17:44	345.000000	697182853.000000	403194527.000000	46635540.000000	49482.000000	32548.000000	4501.000000	254.000000	188.000000	13.000000	174.000000	146.000000	12.000000	1301.000000	10.000000	
690	2019-08-21 17:17:44	345.000000	697182948.000000	403194582.000000	46635546.000000	49577.000000	32603.000000	4507.000000	117.000000	77.000000	13.000000	190.000000	110.000000	12.000000	1301.000000	10.000000	
691	2019-08-21 17:17:45	346.000000	697183012.000000	403194623.000000	46635552.000000	49641.000000	32644.000000	4513.000000	132.000000	83.000000	13.000000	128.000000	82.000000	12.000000	1301.000000	10.000000	
692	2019-08-21 17:17:45	346.000000	697183091.000000	403194678.000000	46635559.000000	49720.000000	32699.000000	4520.000000	185.000000	118.000000	13.000000	158.000000	110.000000	14.000000	1301.000000	10.000000	
693	2019-08-21 17:17:46	347.000000	697183183.000000	403194748.000000	46635566.000000	49812.000000	32769.000000	4527.000000	197.000000	114.000000	13.000000	184.000000	140.000000	14.000000	1301.000000	10.000000	
694	2019-08-21 17:17:46	347.000000	697183264.000000	403194805.000000	46635572.000000	49893.000000	32826.000000	4533.000000	177.000000	133.000000	13.000000	162.000000	114.000000	12.000000	1301.000000	10.000000	
695	2019-08-21 17:17:47	348.000000	697183358.000000	403194876.000000	46635579.000000	49987.000000	32897.000000	4540.000000	200.000000	148.000000	18.000000	188.000000	142.000000	14.000000	1301.000000	10.000000	
696	2019-08-21 17:17:47	348.000000	697183441.000000	403194927.000000	46635586.000000	50070.000000	32948.000000	4547.000000	170.000000	81.000000	13.000000	166.000000	102.000000	14.000000	1301.000000	10.000000	
697	2019-08-21 17:17:48	349.000000	697183518.000000	403194977.000000	46635593.000000	50147.000000	32998.000000	4554.000000	133.000000	83.000000	13.000000	154.000000	100.000000	14.000000	1301.000000	10.000000	
698	2019-08-21 17:17:48	349.000000	697183604.000000	403195047.000000	46635599.000000	50233.000000	33068.000000	4560.000000	254.000000	190.000000	14.000000	172.000000	140.000000	12.000000	1301.000000	10.000000	
699	2019-08-21 17:17:49	350.000000	697183699.000000	403195099.000000	46635606.000000	50328.000000	33120.000000	4567.000000	119.000000	65.000000	12.000000	190.000000	104.000000	14.000000	1301.000000	10.000000	
700	2019-08-21 17:17:49	350.000000	697183764.000000	403195141.000000	46635612.000000	50393.000000	33162.000000	4573.000000	131.000000	83.000000	13.000000	130.000000	84.000000	12.000000	1301.000000	10.000000	
701	2019-08-21 17:17:50	351.000000	697183838.000000	403195190.000000	46635620.000000	50467.000000	33211.000000	4581.000000	169.000000	81.000000	13.000000	148.000000	98.000000	16.000000	1301.000000	10.000000	
702	2019-08-21 17:17:50	351.000000	697183930.000000	403195260.000000	46635626.000000	50559.000000	33281.000000	4587.000000	198.000000	146.000000	13.000000	184.000000	140.000000	12.000000	1301.000000	10.000000	
703	2019-08-21 17:17:51	352.000000	697184012.000000	403195314.000000	46635633.000000	50641.000000	33335.000000	4594.000000	149.000000	98.000000	13.000000	164.000000	108.000000	14.000000	1301.000000	10.000000	
704	2019-08-21 17:17:51	352.000000	697184102.000000	403195382.000000	46635640.000000	50731.000000	33403.000000	4601.000000	201.000000	147.000000	13.000000	180.000000	136.000000	14.000000	1301.000000	10.000000	
